vidid, AestheticScore
HVcckmqxgFY, 4.66952233959455
svkxbBWs7nM, 4.809485958889127
2-NkbiXgIYM, 4.739591911435127
wRBxILw04IE, 4.54053607955575
eY5AQhEeTc0, 5.300602329429239
vaOJlTgBuKQ, 4.5651258081779815
gS1RBHdYw80, 4.9840501942671835
NwvJIJFy_oQ, 5.1913956217467785
7941RUH3KWY, 4.535835956106894
sZUMe3wQAI0, 4.487875575199723
elLnrCPNDu8, 5.240390360355377
y6ipdGIpaag, 5.461425977293402
xGIP-0ExBUA, 4.970708594657481
PV8CMZZKrB4, 4.907827198505402
x6GWVp3PiJU, 5.260277759982273
Qwfiw03FAmM, 4.62186867557466
edRloa1ZHqY, 4.589993727742694
9tM4pRwO_tI, 4.687268206849694
39QgxLIdwwQ, 4.955850084777921
v9ML4GA47Rg, 4.666841143742204
PMfRn8MM1tQ, 5.302168276626617
1xsQWZzLGDQ, 4.959745431318879
a3YjkL1qMIs, 4.949811274069361
0BvEUmpnp9Q, 4.5937700987560675
u6rGCEVQpy8, 5.299982116091996
uXs-zPc63kM, 4.834506429731846
F402YMqrrHE, 5.206832125084475
kr8b5QSRqX8, 5.511031652451493
eX1juuoI0PI, 4.562228983268142
FGMBtEx4bxc, 5.5940332564059645
x45MiPsYy2A, 5.110197044443339
HsKp_yvCsoQ, 4.799202064983547
7h8DXeF878M, 5.079593517351896
uWjc70ruDfA, 4.448246157960966
MpvnKlxMIww, 4.548187266569585
AC6SVe0sSQI, 4.800667632371187
osVsjs3qHz8, 5.168694941094145
cvYdE8fugLc, 5.432062457781285
Ge1_6MUWAYg, 4.9911982687190175
0G7X_N-4SoQ, 4.474491970613599
4sN2yiVzJb4, 5.592528284352738
tkh_IexG1uU, 5.324566544906702
i2krnsHB6bY, 4.458362556062639
H6qYdSBHW9M, 4.675140703096986
urFODAvWhJo, 5.1806474511977285
iJ02ZNYX7O4, 5.173803624289576
B1X_HZMJoDs, 4.3773139007389545
y_m4BNNM6TY, 5.401131450198591
GLgKkG44MGo, 5.284136871341616
WoqksOI66PE, 4.816469386219978
iiXQ9Z8uq3o, 5.4479177192552015
MhLH7rZHfcI, 4.9403315698727965
x6Brhk801Os, 5.363910612184554
42q5QrwCJ9o, 5.165804147720337
D-_pk7v9uD4, 5.183534084353596
TrZWcpJ0vi8, 4.922960005234927
O9SU7nhMf5s, 5.172840054845437
xhCebFl9zXA, 4.4666153052821755
-ZwwVf_anbU, 4.730969648808241
lKzcShfVXuo, 5.232578646624461
HPYKDCiRGwc, 5.036273806123063
gvLHAz3ERNk, 5.292681051418185
1zMCEEdTuW0, 5.1811358337290585
dNER7IJXxyo, 5.100937486626208
6MyUnwxmzpU, 5.336426737718284
5Igyrnaa5LA, 5.3460890259593725
TgG0upE77mk, 5.307795163244009
ao3s_yjNKNU, 4.613967475714162
wkZacPCAkEg, 4.397145014896523
ipQkk7RxApg, 3.6875905643682927
Al0uoi-th50, 4.762556133791804
3jaN-_wMjTk, 5.117134470492601
SzWoRSrmI4g, 4.282961705699563
ebb7dei5T68, 4.747384619899094
npBIxmc7dLw, 5.0290882252156734
CqB95rj_txI, 5.442074143909849
Td75eLXbh0I, 4.500413944944739
PzA62ZkDyps, 4.818796445033513
k4ZlOf0ev60, 4.535775083117187
3oMK4rFZA3M, 4.480195169802755
byy1q6NDiRQ, 5.1085364611353725
jdBoIg3PuRM, 4.710655964910984
nsnyl8llfH4, 5.25418014684692
s7vmoPas0mM, 5.245691636577249
HbVQd1GVxEg, 5.136201590299606
1lBa0voSo48, 5.495752148795873
WmExjS1udbY, 4.887689328286797
JeojNk0AK3U, 5.033036564826034
4hNLqddSmqk, 5.103840094059706
Fxmfvk-QFGc, 5.190557125490159
rA_Fn944uNI, 4.546174356713891
IVsGSfUtoqE, 4.713695451617241
FZP-l4C2mrY, 4.572027439251542
lqGcVTvVQ_0, 4.961193210911006
vGllqmrQdIs, 5.0818973106797785
zIlBPZa2Tno, 5.073408386204392
cXsDZrT6Dtg, 5.168695834465325
Zf5a_n94HwI, 4.239830266684294
wDO-Wl4Ui4c, 5.300425169523805
hUy3F-Fc_gk, 5.075829646550119
Btuvh07orG4, 4.713878540322185
wkdHH_OmQq8, 4.86985312984325
GGZ-XmL51Pw, 4.962039414793253
ehprVfxImD8, 5.122027948382311
Mc7thMc1Amk, 5.286746190395206
YNdsGCz6QEo, 5.168574291281402
H5kUgdeVxQ8, 4.614696265984094
kybTS_2JIMA, 5.159903528925497
a-zZkuGAVQY, 5.357352524064481
Rxx3UtLn15g, 5.115096483554225
nmhVJYclMbM, 5.327947264886461
2LvppnvRkcM, 5.212242854991928
qFNmqehYtt4, 4.499849672662094
cdY8TNKKEUg, 4.532767174765468
XMbrHh7z8sU, 4.725635614362545
PxnGZ7WF754, 4.405155955348164
YiTcDprj4vE, 5.184417167736683
3w-W__97NtI, 4.884234369266778
i7kjznV65NY, 4.999004976358265
CikfG46XoEY, 4.774864133447409
qTrfBMH2Nfc, 5.268962760746945
ktWo6JCicUs, 5.095306637696922
AE9BCIsoqBA, 4.772472450276837
paKCMxAr72c, 4.727074364665896
_FqH1rqQrQg, 5.394188600243069
6BMaXYkGK0g, 4.83588560950011
SyoahXNydA4, 4.417765585007146
xflZUq9ycmc, 5.183188039576635
hOGasBldTYQ, 5.1371424125973135
YU9HOU3_twE, 5.074374937452376
yZQhYmTFcE0, 5.042680076789111
Z7veiyN4LqU, 5.261826119036414
3r_8LwmSF-A, 5.001540148165077
wrxcOoE1ngo, 5.174525608541444
eCD6ahMihoc, 5.612310544587672
arTsBzpChBc, 4.193065551109612
qMM3tPBnEN0, 5.210730691236677
x8eCM6Ngp9Q, 5.027137388475239
c65rERieTyA, 4.3487661491381004
ZxbGGGh5I7M, 4.71561373770237
x8cYgkIQyes, 4.7889546904480085
oQsiutyr0wg, 4.77469118591398
GFx-tVM7orM, 4.574134700931609
cd45eBHo1Lc, 4.657305421307683
ni4rrU3wQs4, 5.104287867899984
aWwzADZIVQQ, 5.167136334814131
2J7EPckqMLY, 4.700399696128443
kIq5CZlg8Rg, 4.858543208800256
3yjcqsNNa24, 5.005269148387015
x9nyInVYIwQ, 5.07599360216409
5Eo4mk8Wgdc, 5.197275489801541
nYbJTtq2N_Q, 4.822840985842049
oxj_ZT1rf-c, 4.9509487906470895
11mlvImffNU, 4.9887632597237825
1bBrPAe9biU, 5.293249575421214
ffl7JZA964A, 4.926724322140217
UrkYu5xjt3s, 5.2271385826170444
eFPTBATfX70, 4.94410556089133
1DEzdx3m6EY, 5.056039860763121
lEvTMNcLLdw, 5.0292237205430865
2PIEyQQqMPg, 4.919923669076525
9x6yOwR7lSk, 5.361942668445408
W_OuYDJ2vjQ, 5.114992219256237
OGe8nyO5_6Q, 4.915060438797809
TiaqA8pP4kg, 5.214809376484482
BHdNczj5SkE, 5.1010724399238825
hCJ9sJHunVA, 4.997687526716618
kNGR5OvhM1c, 4.506932894233614
8pbu-uJlJ9E, 4.490750920027494
nc1-6E4VmmQ, 4.732041949639097
9Z3f6tpMxKs, 5.231366518884897
6-V0tqHjwHE, 5.7220498290262185
YmbgyRI1v4o, 4.918811286101118
VOgwhmC2UjI, 4.442328153178096
YbtaCnc6Ibw, 4.78747373376973
zXpr7KDJgJo, 5.363527502864599
kuzsr1oDeiU, 5.247045827098191
FzboXsKiAhU, 4.653307899541687
fOD5bSD2GCo, 4.877294767647982
Eijnq6uM8s4, 4.982504037674516
KIT3oIGXfh0, 4.778885655105114
SsRLGRnPfvI, 4.244843730702996
JgS8jh08QHs, 4.722593097016215
TexL766Bu44, 4.962541653774679
x3cDF7Ru-jQ, 5.004795747256139
3BoZQaxh5uE, 4.687593600247055
LjVu3Hxg_bo, 5.0455416106269695
Vpnwp82ADbE, 4.595949322450906
Cr7fYffMI-s, 4.890409709885716
Pl1fb_itvNo, 5.222726343199611
lTjJrk4uZC4, 5.1018672487698495
wXQYw7ChXM8, 5.387376440223306
xYkvtVU_3Fw, 5.404492949601263
kMvkJ0vIxHY, 4.796733780298382
YybkSQiLSPw, 4.883624046226032
iW5WnpTlifc, 4.8937995582818985
NgRWAJbgqE8, 4.825518671888858
ln66xWTHtx8, 5.0052698033396155
Zhbu4TqsorA, 4.997349565848708
VNd8T4F2tz4, 4.894874960562447
_lE6U34pXnE, 5.006127702072263
z4JelKzBB9U, 5.451167117338628
Zlc12P4F51c, 5.219995365710929
LHeDXsi085I, 4.959882428869605
hibFV0HKwvw, 5.281716807745397
ZVJOMOHB6Eo, 4.720634603174403
Xzvw8ThbEpI, 4.782194234663621
y-2CyaH180k, 5.052101285196841
xOUGsYcPwQI, 5.351089794188738
ivYJDxXUfaY, 5.351476680021733
M3Iztt4D2UE, 4.92620444484055
Xd-tmhdLJp0, 4.891903858631849
_J-vqBQeSOw, 4.683430224307813
mqVJlO8aPjc, 5.438249191036448
J7FmtQnczV4, 5.347964175976813
NSxa5cVT3Ok, 4.959068356081843
fcaM4PXg_34, 5.137431648559868
lIphu58CwRI, 4.51484795846045
6rJpmvBllto, 5.115750697441399
nkjy_5_cuXc, 5.179549740074435
ClSeuH9SBrM, 5.114279115572572
UvHl7eCenJU, 5.199652186129242
Llffu2d1lQU, 4.860957534983754
oZllPwGbx8k, 5.104619999881834
S2ctWfOo81o, 5.34235094988253
dt-5lL5XyOM, 4.413142665405758
szvNX-uY0ww, 4.534031656803563
RPkC76lMaBo, 5.088171458570287
R73EvY5otqQ, 5.431234796415083
6ETRxCJFxA8, 5.114097322104499
vouwmf2zWtA, 5.046054492238909
YBfTdI5qffE, 5.07348574581556
eVkhTceO230, 4.691884334082715
-wIt_WsJGfw, 5.140860240906477
BYPWCe9Q6ag, 5.186015367973596
gX3KV42qXs0, 5.275158288306557
MUJmKl7QfDU, 5.218790990533307
cxvx1kSqbJc, 4.798338981112465
10dmVxRfBC0, 4.915909239382017
DMVm3_ihggg, 5.205359185114503
XLiHqSUWNDk, 5.181687746895477
aJzo3Gr1uZU, 5.359155821497552
jG3wFKjSsSc, 4.669506392208859
wvMn7z3YSps, 5.200869813852478
IFFVWE0qS6k, 4.908583604730666
nXj2F9j0798, 5.358435827190988
YTan4wTdQj0, 5.5798118088860065
eI9-m6NqBU4, 4.630488455004524
M_W326_3Dc0, 4.559510169085115
Hkm0yjdbCbs, 4.683759521780303
sYiR-iB7Pzw, 4.7070365766994655
yiq8ov82v_A, 5.030737871304154
uWdlfNKtZYs, 4.571974808815867
HQRAZH8W-wM, 4.948998472420499
vBziplrKt_0, 5.238311247667298
rjqpQKePxAM, 4.3589752755942754
JwQl_gMxY-o, 4.42563586612232
TqgYgEf3wE0, 4.983736410737038
IRt8GRumho0, 4.911909190937877
95nOasrbG_k, 5.53541462123394
4rtavlmJGd4, 5.080714308191091
ViAb3vYIh_8, 5.279905247152783
EqrIt4Q_Sck, 5.274692261125892
OOxFmFeTIms, 4.970959167112596
-34uQZvsdP8, 4.73850246227812
ALQ7v_F76WM, 5.188829924329184
x-sa2ELAjYY, 5.085947142681107
o3zU1lf_DL4, 5.39034589426592
Rxmv7rT9leo, 4.892865927889943
2blu1JiQVF4, 4.726379418745637
aU24RWIgJVs, 4.839585406705737
vmNwA1WPeW4, 5.139847734943032
E5PdoGxtba0, 4.375404151040129
IwKvXd4HD_g, 4.727592258248478
XxaEotXuDSg, 5.344793606782332
__TMQEmHay0, 5.343060392478947
IBOB-wS19yE, 5.145141978049651
ZJZxiNxYLpc, 4.8773881532251835
YqlywIaJ6G0, 4.913027807371691
VSrEIdhrXB4, 5.355190987116657
_WngPfHPiLM, 5.080473766895011
L_sR8MCBVQM, 5.239308732794598
-agZ9BRCjbI, 4.750360645819455
G5-0KAp06ic, 5.078146762447432
6BTidYXAApU, 4.588645538315177
Z1o7f0vnKCY, 5.04198677232489
Owa2w3YiUFs, 5.265238702995703
kiiA6WTCQn0, 4.628966672345996
WXujMJXyKLA, 5.286368763889186
xZ3WFBuuvdU, 5.030858004814945
0TSMMKXSdcs, 4.991382307402091
wviMvGJa_wI, 4.730519619770348
L66c933JE4M, 5.018561737771961
FuKKpd7kxGE, 4.929196430370212
4_Vo5R5IZJk, 4.432401073630899
7t1aG9PGKsk, 4.872998975217342
JAJgNSLYrH8, 4.984733328543371
YmKmS9bpMqM, 4.851625174283981
vBvLu3euc2Q, 4.786870785057545
HdEkZCO7K1c, 4.953161361336242
clKn5OKF4HA, 4.397301669290755
I29D_bEoeUM, 5.0787238627672195
mWQLqDhhX04, 5.274432459613308
UaBNA4rxUBM, 5.1639106933726
209FKTpSYKU, 4.543914546025917
9rVEiXHrok4, 4.954084455734119
EiAyPolLC_U, 5.305703558027744
mx9r-WPtfFo, 5.172435974702239
E6qts1ldL74, 5.062965601682663
qwPg2Dmh-6k, 4.75316681037657
nIy8R5OI28o, 4.841783275362104
6zgTaLwsUqc, 5.231706978462171
uHCS8kgGjQI, 4.358223921735771
H1UNFlX3xxE, 4.7107801381498575
Q8znWqyqA5M, 4.710276922211051
Txg6JvqMjfk, 5.360880222637206
JZP54ioTBTU, 5.416501613799483
x7WTvFhZJeU, 5.189493445213884
cetS2gqvZ_w, 4.863690730184317
_KMVcRup4Q4, 4.757809659000486
Ou5-UlnPrVM, 5.3093918352387846
EG1uD75LPaM, 5.11337150237523
0O9_k2_Wod4, 5.337100130622275
YtIUyrzcFu0, 4.519675709307194
Sa0zFV1yPBA, 5.262713719159365
fKH8a9nChyU, 4.953152763424441
31wjVhCcI5Y, 4.856005799025297
nPkfGJYcipk, 5.240374473680276
yziaq6Oi-WQ, 5.037663858383894
sZSyNaNKp3o, 5.06216031126678
TTz_yhF8w6o, 4.73470960801933
0YOaYUYd2-s, 4.966364663094282
hbWDpcZz9tM, 4.462203939910978
rcRAUQj3O7Y, 4.808756295591593
W2MMkkzv_x4, 5.133897530700779
4n6ITy1HbVU, 4.38027533236891
c7lpsiJd-Qw, 5.438849357655272
TuTpouH8hlM, 4.328685112763196
W_KWEdUlfUY, 4.53621732769534
lDklt6Uu06U, 5.538089400870376
KAeHK2-s0C8, 4.60825664177537
VS6tnF31zr4, 5.309537802881096
YXZ7KdGxooU, 4.8537860326468945
vUAG4vEup0g, 4.22586093377322
X2slR-BrPUs, 5.358926201239228
2LaqcJf-TH0, 4.997821392957121
FFwA0QFmpQ4, 4.948393678292632
LYctiiaa12A, 5.070749923121184
nYNyI8F9n6M, 5.399679813883267
9mwXltguBWY, 4.502386968350038
14fSqH6NZjA, 5.21500859525986
lmLdyB2vKM8, 4.799947378691286
zRekXAeJAsQ, 5.2758513619191945
o9VR-VzwCtw, 4.374231835827231
o1zJQABHTGQ, 4.862266553391237
0kNG-9_bwKg, 4.445672298432328
yTGiEKNVnk4, 4.88962815143168
7L4JdhXPIVA, 5.166279525263235
Z5HGxlrTsQk, 4.996306192013435
qM9gFsL5H4M, 4.9876637645065784
6SW3yvNhy8g, 5.067999797873199
xsVkL25lcSw, 5.120058625470847
kLD6AslfLsU, 4.697524257935584
yvcRlL6Daag, 5.2645172462798655
7FERCp7AtXg, 4.889905287651345
CxZOZ80nnjQ, 5.405154733685777
4jROlXH9Nvc, 5.343375136668328
LjGJnYyTmt0, 4.729119030816946
ndzfbMS7upU, 5.051740503171459
MYjlS-fuJ2U, 4.6048751374473795
XfXMjyXvA-o, 5.2536480273120105
oKoAOxPM0Fk, 5.044876905973069
BB2g_ioctUQ, 5.147229962982237
ODnuiohknTw, 5.113918676739559
9_33KaUQuXc, 5.378774770535529
BxwBeN6pewY, 5.406908209435642
u9D8eHolaN0, 5.022765411995351
HN7YO7KojV8, 5.158038523513824
d7IRIh-ZKm0, 5.133708855020814
mGNRIRPMIVk, 5.2649384457618
FqAR7vx9txg, 4.89819994289428
0YAXPYkCdMQ, 4.970845166360959
mWuhPsif2T0, 4.542804297991097
iXRV6mcZUbc, 5.118278358597308
BntCkCRc55c, 5.318570397561416
DgRZS7XMVl4, 5.0175683088600636
RyTT3Yie0sA, 4.918355998117477
bsI1srmYYQc, 5.177271415479481
aKeP04Ag8A8, 4.968252296093851
Wi5x5pbRMWQ, 4.546904898248613
TYriSKPiJJw, 5.321149293129565
_NbtT8c9sv8, 5.364885522460099
a2iM73XnAI4, 4.602509495802224
4mfiw62AzT0, 5.192356085521169
oDqICb-Dme8, 5.130531577859074
v2aShVTMMNc, 5.2986128439661115
iMvtHqLmEkI, 5.215394547674805
e5vzTMVfAfw, 4.993752690497786
REkyWae-F40, 5.220426102750935
avRH5SXCXxw, 5.157713682856411
TSe2PrVPQm0, 5.283226540486794
HL5L2FuaZbU, 5.1260230637853965
a5haXWWEGBM, 4.821195002179593
oVDWyKny_DI, 5.320136479800567
W3OQKDaTPqs, 5.15845530340448
EX2-fEJGBwI, 4.727440163784195
WJzCT7DHvJk, 5.219508901122026
v_699K0CzFE, 5.451209694612771
I5n1HHSo2gI, 5.01271200645715
HRx3A1khpHk, 4.576753193512559
Xu1IEiOGtAE, 4.840059633832425
dG99WYYpRT4, 4.711318817920983
-RjJtO51ykY, 5.043216817313805
5fEDHVyclaY, 5.16454407107085
lwaGO_0fXrw, 4.872601840645075
Zg47ayjg0Vs, 5.253150583943352
DGkXa5HYoeQ, 4.740882136509754
ufZFRwVqakQ, 4.405932800320443
yfnSqhlhjao, 4.911386798135936
vIh4aLX3cZQ, 4.607705916278064
alpZeXErFx4, 5.317791120149195
wX75Z-4MEoM, 5.178818948566914
5k1_zP6IUsM, 4.783407091163099
RY2jp2o99p8, 4.718282861169428
3AXupc7oE-g, 5.297429572790861
plUboQZgkng, 5.274727828800678
_t48SHtHW1g, 4.871797104366124
_ZcsvQLP-Uo, 5.1376544263912365
9Ep2pYE5Kow, 5.023693946190178
6gy2CsMZxKY, 4.770540431141853
daymnG8YTFA, 4.402314926497638
VE53M3qJTzs, 4.291151822078973
U3l1FgfyOxI, 5.060938755981624
GmdwQXdrLjM, 5.165434681810439
lAW5fqkL-Fo, 4.918364817742258
g7yFOKX_aXg, 4.858402914367616
_ZCv6fROPTg, 4.433509984984994
2G3iEgrR0Is, 4.552813233807683
0oRhkcZy7qU, 5.087548115872778
8y0ZnYtPZa0, 5.431237548124045
mmH2Hx1H1K4, 4.374330511782318
5-jIW0nhFv8, 5.018719994230196
yEAYNX_UCjw, 4.747263751924038
dP3itjGbrSw, 4.916954536223784
GtUt7iebnKo, 4.7127722459845245
UJwkj82BJjo, 5.2477301536127925
-W6PEaFQTvI, 5.291179394349456
M6o85L7hIPU, 5.04703564743977
qKLKOnGnPMU, 4.828172054578317
NZgB9CxBT88, 4.802305039018393
EdUv9FlNnN4, 4.4214463122189045
fNezoTg7H8A, 5.169178592041135
kwRpo-ewQrs, 4.956290463451296
fDBEEAZoP_8, 4.65263616014272
8HEfIJlcFbs, 5.2042451470624655
22v__7HSSwY, 5.478056170744821
CL-kIbr25Fc, 5.218225758522749
YVLOKSCM2M8, 5.192199178040028
9kGmDRQMe4A, 5.286895612254739
tXCxelNUexM, 5.12778820283711
m5f-YROJunk, 4.708984888158739
uYutf-XleL8, 5.00752704590559
qdjn7Ryaq5Y, 5.05019052606076
uDZjqb6bxjg, 4.790478615788743
NYBb8wIfXDs, 5.228791680179711
lzaAQzFUBI8, 5.2021440448006615
XmlHAgO7qSw, 4.851050845478312
vMzuBJ8OpBM, 5.266271384432912
-EGJko2x06M, 5.175846731057391
pYo8gL2GBoc, 4.4601186965592206
1oprjir1rz8, 4.4498354295501485
AmOf1YQ5BaI, 4.998142322525382
s6SsMBH9Yfo, 4.724855532636866
SngOMRQ3gDI, 4.779195468872786
gEu0Fnt0VbM, 5.411498016677797
skZbuhUMtcQ, 5.232227250002325
jJL0XoNBaac, 5.30603786429856
em3U6Zz13z0, 5.020701557397842
ZYkReq_Gknk, 5.082950188778341
ndS_XFEzDgE, 4.481351476162672
gyN0yIClc54, 5.252787355799228
wIIQlkyTP_I, 5.027229876257479
l5JcDaY1XTI, 4.3148187407059595
Ph0UlER9S08, 4.799399176612496
rqz7_f6JoPQ, 4.4130759064573795
6HkcZjGrcV4, 4.458631315967068
HREquvjw0eA, 5.0043241389794275
hbaC8V-dPw4, 5.0635722109582275
s0UAV1XZY_U, 4.742978285066783
gl3bY6vME4w, 5.0647897201706655
4M8k_1AwIak, 4.772467168979347
FfUOENRb5UQ, 4.6671858676709235
E3paHdlRrqw, 4.852875957265496
8cIQ8F9xC70, 5.607026336016133
N4L12oQnHVo, 4.470785894896835
1rLWVZVWfdY, 5.242243682965636
Xj3eU5oElnA, 4.899946459569037
p5mQU2gl25Y, 5.058898892719299
I90SQ1BhdPM, 4.370835823472589
oxDJ5pywES4, 4.844753949902952
aX_dflkfC6s, 5.002861187211238
MYsbskhberw, 5.369034345028922
yPReuN_brOE, 4.139986866852269
uJ8cYheR5xo, 5.248987280996516
p4cKDOA-nD0, 5.096122365444899
A3yStZK53_k, 5.263488161377609
StSJsyraODs, 5.261481338995509
s1A8Tfn_t6U, 4.996404097182676
tIJZZtotEBM, 5.185546439839527
Wcs2PFz5q6g, 4.991043879650533
-dPQJuvPQtE, 4.920961694791913
4pMHi4gzK-E, 4.623190181329846
MvnumV1izOE, 4.761812970158644
aGPi27VGWVM, 4.921497294679284
mWDLkNsWjgg, 4.322353937197477
8_dMQZ_t-Ng, 4.889494554139674
TEGYGfunXzY, 4.874207052402198
6z8Jtl2Aqg0, 4.783388402778655
fOChH6or780, 5.085851726820692
aeoi1ZW6_NA, 4.768876146525145
NTmdg8YVs0s, 5.342238163109869
rfDvkfROcvw, 4.692085627000779
a38IdpGLGl4, 4.757123985444196
PDu1e6S_gWw, 4.532683340832591
ncSoor2Iw8k, 5.232035338878632
1Xs0QEzqScc, 5.131384682841599
LkvboUpFeqQ, 5.141852206084877
btJjP4Nl6Qw, 4.3770701319444925
L63_EJfIBWc, 5.175648051546887
hEszgpxhkic, 5.021121816709638
2UeuhAQ7jEU, 4.770528573775664
JYwVqI1In5Q, 4.971883224323392
oCF8B_DS4vI, 5.438138631172478
rAR7nzd0NYI, 4.620575641049072
-3Xabm9yewk, 5.096889783628285
_4BYSdhuVUI, 4.601119400933385
BnWkt7oRyQ4, 5.196872334461659
lVxSWj9H7R4, 4.876169393537566
lFst2CPsdcU, 5.445891389565077
_MY5MRVYaEA, 4.52769845520379
DYqxmvSU4-4, 4.279094683937728
ByWkXstV1Sw, 5.307788602192886
oPmZGBvJswg, 5.257442348636687
5-7aWzO8jmw, 4.6132988596800715
hCYOaPzNJqo, 4.40009822481079
FGA9gtZ4u4Y, 4.5243121141102165
jnaTGBLEsuc, 5.299602013081312
-NN_m2yKAAk, 4.748790416866541
cN7vCWlSPBs, 5.027609205571935
2DpWW-Bliu8, 4.577075345441699
DkUWLkhJNtE, 4.585136802401394
K3CPWbDeUXI, 4.523107086541131
CIKAy8_cwfI, 4.945295533165336
EwS3mSGTih8, 4.970980617683381
4bjOC4mlKhI, 5.202573576942086
P-uzNGTIWCA, 4.486863878672011
uNlK2LgWDYo, 4.702141589485109
2F47LxP14ds, 5.065412283409387
Le0Ztm0HpiY, 5.328088515438139
Q2C_x6zlX-k, 5.4742735584732145
dtPaWoqArlE, 5.1169459111988544
zxFhSk620dw, 4.964108327869326
LxYjHSIloIo, 5.177581057185307
_JiFJxOhDig, 5.467591740307398
SNfZDT_5Gi0, 5.4101577289402485
s2JQqpFmHac, 5.0804661708534695
E8lmHXnZr4g, 5.252932030940428
JtW0hz6TFLo, 4.438343831337988
eJNXfr9wevU, 5.322212724946439
Zzyu8cCXXGE, 4.535021810326725
k0tmI8CK1_Q, 4.92574157146737
Azzpz8FGuAI, 5.279187093023211
O92qjcMqcLU, 4.903046673163772
vGWK9IkxKZ0, 5.103447543573566
nGyRwJgWFPI, 5.403157343156636
LmA8n_Z4OE0, 5.021225945092738
z5ckEKYvUts, 5.002247114665806
3MqYE2UuN24, 5.125317926518619
0r4xNhYdQJk, 5.355398580431938
kQh_WCEyNrA, 4.969546326436102
HoH93judXmE, 4.931386882439256
JUV7G0l7t6c, 4.9928432404994965
R7yzKJHSrRE, 4.61531497456599
LMTmBhpIPMg, 5.108801569323987
BSo81AJoX50, 4.511714713647962
bHIwy7SnMtk, 4.965980309993029
zr359AIjU2Q, 4.976329822093248
3UBxDqNq3pg, 5.2247918248176575
39VtauqUWeM, 4.5800620472291484
TNuzi-jMXoY, 5.041285730083473
bx0kXCv9f3U, 4.919373771175742
KyRDmRm-Rm0, 5.039609803818166
3XWIKudPn8g, 4.428097150288522
EbHaedAxi5k, 4.412853373331018
uJ-korlNheY, 5.002132516354322
G_1ut_Fie-4, 5.131813840009272
oURhS4du4NA, 5.265720297291409
MCO4KX4ZBRE, 5.2155460473150015
L9sZJXwA7TI, 4.704637887421995
bccgIUJ0eNQ, 4.822043436579406
eGLuJGFzHBo, 5.053956054383889
rH3o75sWK90, 4.738739128224552
h2X1SAd8a4w, 4.8631902458146214
qUDyWOKx8Vw, 4.697376734577119
5fF7HKkv4vk, 4.859296403825283
4JnjR3DnLzI, 5.179872802691534
uUIFK7i9lek, 5.109903546050191
cS7cNaBrkxo, 5.269341946579516
UPLlHKACt_0, 5.110233045183122
ZHNTkEitdco, 5.4138934403599706
y5YXAi75Adc, 4.759688149904832
6v1VwFC6MdI, 5.036751307430677
Vc3QAGQJw8o, 5.147471038391814
x7qyO5VTI5Q, 4.477446667267941
iu1ZmhXXOrc, 4.630897764582187
KDgMaIZsrmk, 4.728823821526021
I0kC9WI3FRc, 5.0928740706294775
GlUOt5NC824, 4.849139144120272
_r_dt9U_GaI, 5.212280399224255
qTtAkBMvGDI, 5.1769866932882
ETYhGA9vAoE, 5.563587732845917
nMJaXNKtrIA, 4.447800501249731
kVqJQdLBdF8, 5.231768335448578
jrPGVaAEbVE, 4.8586527549196035
RG9PctMOkOM, 4.750669030472636
4B_x1XjBhiI, 5.150821242015809
pa6DuUpyTKg, 4.706890213303268
gNTBKylVJZQ, 4.644641384948045
sDdlL9-LEjc, 5.120721196755767
6tsFChsTj1A, 5.326889643911272
4E6kHSFpTJ0, 5.234309714986011
jZwBWqtpEJw, 4.2484270837157965
MRIuiyrrE1U, 4.29596335394308
JDE7j5kBgWk, 4.747268866747618
ZULwXGPeMjA, 4.496066178078763
Cv7S1VHT2Aw, 5.0511650836560875
WB0MpOdePUg, 5.222968815360218
mOcPSM9RQv8, 4.815598742105067
MJQhoaz3Rs8, 5.423846593475901
6ERXfZTFbFQ, 4.8936005551368
SnGD__egREQ, 5.266076783213066
MyRFvD_sKcw, 4.870194792747498
PEeAn0zAteU, 4.481394205940887
TuI1Y_d1bl4, 4.98322823131457
qDLQ7FjPMf8, 5.243052832898684
CjD9-PBRlSg, 4.617974230903201
KWGaYwRmEA8, 5.060889571439475
5mdwWF8F_Xs, 5.486276623792946
Ip4tyG4YgZU, 4.412568496540189
oIaT0yMTbbQ, 4.699131155386567
Sxy3s-FFH5w, 4.632566563785076
w0VA9kbIL3g, 4.7798894895240664
vnG6MZ0t9oY, 5.246883444371633
veHxj7q2HAs, 5.0141795803792775
QAZH0oaqgSg, 5.133691943017766
VnkQ8wiolfc, 4.90953400824219
T5Ibjem5LHU, 5.117238324135542
I44gVrko6mk, 4.634018938988447
BwfkZ38sae0, 4.569639150518924
T_Luvty7I84, 4.760791824664921
aiRFznFEcQA, 5.233499862253666
5lDIbqf3NLo, 4.909402320161462
w_-P7gydWxI, 4.684496473404579
PmlRbfSavbI, 5.111333654494956
S4w62Hbs_TA, 4.830587190575898
FdxrQxCxz9I, 5.151654730550945
NW32Y5_pR-E, 4.556627213489264
Hkgr0PKYFT0, 5.0255011464469135
j2LwSS70wyw, 4.253473001532257
et-OWRPkQpk, 4.856571251526475
hlrRK1I8hFE, 4.510286856791936
BzLi1YiYtnU, 5.118814166402444
