,faceCount,faceCover,maxAngry,maxDisgust,maxFear,maxHappy,maxSad,maxSurprise,maxNeutral
468,1,0.08344907407407408,0.004082648549228907,0.0006347173475660384,0.0027178553864359856,0.16712109744548798,0.0002507000172045082,0.8241783380508423,0.0010147581342607737
469,1,0.01880787037037037,0.9448707699775696,0.013884369283914566,0.0003147953248117119,0.01914677955210209,0.000696360191795975,0.0006726151914335787,0.020414317026734352
470,1,0.057158564814814815,0.012568824924528599,0.03789587318897247,0.12232662737369537,0.7707023620605469,0.01606806367635727,0.03601207584142685,0.004426189232617617
471,1,0.03833333333333333,0.004850660916417837,0.00104972452390939,0.02144577167928219,0.09548407793045044,0.00739487586542964,0.8614848852157593,0.008290018886327744
472,1,0.06666666666666667,0.10807473957538605,0.06026504933834076,0.0032185339368879795,0.09465248137712479,0.0116014638915658,0.3016591966152191,0.42052847146987915
473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,1,0.07890625,0.006678219884634018,0.0006209478597156703,0.0016541365766897798,0.5798495411872864,0.0038034296594560146,0.31769633293151855,0.08969738334417343
475,1,0.06898726851851852,0.0015310163144022226,0.00015551997057627887,0.0013036077143624425,0.042438723146915436,0.00016591858002357185,0.9534438848495483,0.000961353478487581
476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,1,0.0888136574074074,0.011048256419599056,0.0077813370153307915,0.0038876994512975216,0.7620571255683899,0.0012378906831145287,0.1633901298046112,0.05059763416647911
479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,1,0.006666666666666667,0.01159739401191473,5.1641145546454936e-05,0.4396387040615082,0.05747465044260025,0.06909628212451935,0.013391951099038124,0.4087493121623993
506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,1,0.0422337962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,1,0.02177662037037037,0.6858997344970703,0.19252797961235046,0.029841016978025436,0.0059685190208256245,0.02013746090233326,0.02939324826002121,0.03623209521174431
509,12,0.09237268518518518,0.9689656496047974,0.08532292395830154,0.14461255073547363,0.5303555130958557,0.3006158769130707,0.3954758644104004,0.6884231567382812
510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,1,0.0042592592592592595,0.9398805499076843,0.0044746701605618,0.008344285190105438,0.005489541217684746,0.019681381061673164,0.0198675524443388,0.002262077759951353
512,4,0.003969907407407407,0.0014874027110636234,0.00041048263665288687,0.1829131543636322,0.49782001972198486,0.017572501674294472,0.9419171810150146,0.023437712341547012
513,2,0.023125,0.16545817255973816,0.18556414544582367,0.05713030695915222,0.21934710443019867,0.2955167293548584,0.02436567284166813,0.0526178739964962
514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,2,0.07797453703703704,0.756758987903595,0.0002716114104259759,0.13473865389823914,0.1481979936361313,0.042474955320358276,0.1659347265958786,0.06822535395622253
516,2,0.016059027777777776,0.7969604730606079,0.004169564228504896,0.0021074244286864996,0.07878423482179642,0.018106609582901,0.03052336350083351,0.46854129433631897
517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,2,0.05197916666666667,0.37296196818351746,0.006322982721030712,0.13118666410446167,0.008968557231128216,0.16711659729480743,0.30887800455093384,0.5247179269790649
519,1,0.01876736111111111,0.032150231301784515,0.010205015540122986,0.008561063557863235,0.045364849269390106,0.5418819785118103,0.1616266667842865,0.20021022856235504
520,1,0.05853587962962963,0.9611100554466248,0.002170112682506442,0.0004605446010828018,0.00029688439099118114,0.010319666005671024,0.0011415445478633046,0.024501288309693336
521,3,0.10805555555555556,0.004884467925876379,4.214601358398795e-05,0.06719710677862167,0.043564483523368835,0.0018585287034511566,0.8567363619804382,0.025716910138726234
522,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,1,0.10070601851851851,0.0004607205337379128,1.6197724107769318e-05,0.004347147420048714,0.00024839944671839476,0.00033298469497822225,0.9935073852539062,0.0010871635749936104
524,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,1,0.037384259259259256,0.00017747881065588444,8.469419117318466e-05,0.010965423658490181,0.836426854133606,0.13355611264705658,0.01776532456278801,0.0010241466807201505
526,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,1,0.07914930555555555,0.004093027673661709,5.59232612431515e-05,0.01975048892199993,0.009097663685679436,0.002626004396006465,0.9259682893753052,0.03840859234333038
529,1,0.07826388888888888,0.0008579205605201423,8.901551154849585e-06,0.02353207767009735,0.0034407072234898806,0.00014641962479799986,0.9696398973464966,0.002374128671362996
530,1,0.11017361111111111,5.453143239719793e-05,1.6967951523838565e-05,0.0011593367671594024,0.9922426342964172,0.00032293418189510703,0.0060958582907915115,0.00010758556163636968
531,1,0.08263888888888889,0.00010555389599176124,1.5815961887710728e-05,0.016472849994897842,0.04502832144498825,2.5858782464638352e-05,0.9383029937744141,4.865340088144876e-05
532,1,0.06263888888888888,7.196181104518473e-05,2.2240978069021367e-05,0.0001507931883679703,0.9960646033287048,0.0016663911519572139,0.0017362008802592754,0.0002878845843952149
533,1,0.075625,0.002790506463497877,0.001622567418962717,0.18338614702224731,0.0056458148173987865,0.0024427350144833326,0.8014360070228577,0.0026762355118989944
534,1,0.049375,0.005497998557984829,0.0010280282003805041,0.02668050117790699,0.08808248490095139,0.5096790194511414,0.3345153033733368,0.034516654908657074
535,1,0.06319444444444444,0.0007401596521958709,0.9808291792869568,0.009926828555762768,1.0584773917798884e-05,0.0011347588151693344,0.007051696069538593,0.00030683621298521757
536,1,0.06666666666666667,0.0020461678504943848,6.919769657542929e-05,0.028861289843916893,0.009017227217555046,0.001569886226207018,0.956076443195343,0.002359798876568675
537,2,0.018234953703703705,0.6328248381614685,0.0010796403512358665,0.009971861727535725,0.0655241534113884,0.22933094203472137,0.4149130880832672,0.2390768826007843
538,1,0.02697337962962963,0.00536447623744607,0.00025440609897486866,0.019994838163256645,0.010858890600502491,0.0007745031034573913,0.9597777128219604,0.0029751001857221127
539,1,0.08263888888888889,0.002301314612850547,2.1250194549793378e-05,0.021665094420313835,0.009392878040671349,0.0011432963656261563,0.9556357860565186,0.009840338490903378
540,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,1,0.06668981481481481,0.0006095660501159728,0.00010933504381682724,0.0009807690512388945,0.4062756896018982,8.154767419910058e-05,0.5912837982177734,0.0006592716090381145
543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,1,0.06690972222222222,0.007091762963682413,0.0003654361644294113,0.0006631582509726286,0.4216887056827545,0.005544750485569239,0.06335792690515518,0.5012882947921753
